Label ID,Name,Specialization,Status,Country,Website,Online Shopping
56919,Temple Records,,unknown,Japan,,
61493,Temple Records,,active,,,
55711,Temple Wolf Productions,,active,Switzerland,https://templewolf.bigcartel.com/,
62331,Templegate Records,,active,United Kingdom,,
58402,Templi Omega Satvrnis,,active,Spain,,
47736,Templo de Artes Negros ‎,Bootleg boxed sets of notable black metal releases,closed,Bolivia,,
20281,Templo de la Maldad,,unknown,,,
59175,Templo del Vacio,,active,Chile,,
40963,Templo Sagital,"Avant-garde, Ambient, Noise, Electronic, Hardcore, Metal",active,Chile,,
49392,Templum Obscenum Records,"Death Metal, Black, Grind",active,Mexico,https://www.facebook.com/TemplumObscenumRecs,
44234,Tempo Records,,closed,Thailand,,
20283,Tempo Rock,,closed,,,
4685,Temporary Residence,,unknown,,,
39947,Tempstar Records,,closed,Russia,,
4686,Temptation,,unknown,,,
36424,Temptations of Resonance Records,"Black Metal, Extreme Metal",active,United States,http://www.temptationsofresonance.com/home,Yes
42860,Tempus,,closed,United States,,
38526,Tempus Fusión,"Classical, Orchestral and Symphonic Music",active,Mexico,http://tempusclasico.com,
9450,Ten 17,,unknown,,,
58259,Ten 24 Records,,unknown,United States,https://ten24inc.wordpress.com/about/,
20267,Tegendraads,,unknown,Belgium,http://tegendraadseplaten.blogspot.com/,
3826,Ten Records,Various,closed,United Kingdom,http://tenrecords.co.uk/,
42279,Ten Records (fake),,unknown,,,
53200,Ten Toes Records,,active,United States,,
45903,Ten-Cai Records,,active,Chile,http://tencairecords.com/,
32909,Tenacity Music,"Deathcore, Metalcore",active,Switzerland,http://www.tenacity-music.com/,Yes
6221,Tender Stone,,closed,United States,,
20285,Tenderloin,,closed,,,
63532,Tendy's Tapes,,active,United States,https://www.instagram.com/tendys_tapes,
42576,Tenebrae Productions,,active,France,http://tenebraeproductions.bandcamp.com/,
55618,Tenebrae Recordings,Boxed sets of the Antilight Collective bands,unknown,United States,http://tenebraerecs.blogspot.com/,
56172,Tenebrae Records,,active,Colombia,,
45610,Tenebrae Sumus Records,Black Metal,changed name,Netherlands,,
40953,Tenebrarum Consacratio,,active,Chile,,
9452,Tenebrarum Productions,Black/Death Metal,closed,Italy,,
52558,Tenebrarum Zine/Prod.,"Black Metal, Death Metal, Thrash Metal",closed,Brazil,,
62808,Tenebras Projects,,active,France,,
32573,Tenebrd Music,Black Metal,active,France,https://www.facebook.com/TenebrdMusic,Yes
55664,Tenebris Templi 333,"Raw Black Metal, Dark Ambient, Black Ambient, Black Noise",active,Canada,,
20280,Temple ov Katholic Magick,,unknown,,,
52048,Ten Club,,unknown,United States,,
62862,Target Recordings,,unknown,Sweden,,
654,Temple of Darkness Records,"Black, Death, Thrash Metal",active,Spain,http://www.templeofdarknessrecords.com,Yes
53145,Tenebrous Aberrations Prods,"Death Metal, Black Metal",active,United States,,
20287,Tenlightenment,,active,,,
55730,Tennenstudio Records,,unknown,Austria,,
59054,Tennessee,,closed,Argentina,,
20288,Tennleuwö Records,,active,Austria,http://www.tennleuwoe.at/,
20289,Tenser,,closed,,,
55137,Tensided Records,,unknown,United States,,
20290,Tension Head,,active,United States,http://tensionheadrecords.blogspot.com/,
42859,Tension Tapes Inc.,,unknown,United States,,
52186,Tentacles Industries,Metal,active,France,https://tentaclesindustries.bigcartel.com/,Yes
60164,Tentasol Records,,active,,,
58897,Tenzio Music,,active,Costa Rica,,
20292,Teorema Edizioni Musicali,,unknown,,,
56038,Teosto,,unknown,Finland,,
28282,Tepa Records,,closed,Germany,,
6223,Tepa Tape,,closed,Germany,,
29639,Tepas Dimensi Record,,active,,,
20295,Tepes Records,Black Metal / Death Metal,closed,El Salvador,,
51917,Tepoj Majinarte Records,,active,Italy,https://www.facebook.com/tepojmajinarterecords/,
59381,Tepokata Records,,active,Unknown,,
61073,Teppichbrunzer Records,,active,,,
20296,Tequila,,closed,,,
63481,Terapia Intensiva,,closed,Italy,,
46386,Teratogen,,active,Austria,http://Teratogen.at/label.html,
6222,Tentamen Records,,closed,Czechia,,
39943,Terceira Facada Records,,active,Brazil,,
34957,Terceiro Mundo Chaos Discos,,active,Brazil,http://www.terceiromundochaos.com.br/,Yes
20297,Terepop,,closed,,,
43534,Teriak Rebellion Stuff,,active,Indonesia,,
6224,Teriak Records,"Grindcore, D-beat, Crust",on hold,Indonesia,http://www.teriakrecords.com,Yes
2639,Terminal Doom Records,Sludge Doom,active,United States,http://www.terminaldoomrecords.com/,
48439,Terminal Filth Records,,active,United Kingdom,http://www.terminal-filth.com/,
3759,Terminal Records,,closed,,,
56088,Terminarch Records,,active,Netherlands,,
57658,Terminate Their Tolerance,"Black Metal, NSBM",active,Ukraine,,
57072,Terminus Hate City Records,"Punk, Rock and Roll, Metal",active,United States,https://www.terminushatecity.com/,
45666,Terminus Irae,,active,Brazil,,
38216,Terozin Mag & Tapes,"Thrash, Death, Black",active,Bulgaria,,
48864,Terr-Records,Punk,active,Malaysia,,
20301,Terra Firma,,closed,,,
47971,Terra Libera Records,,active,Russia,http://terralib.com,
46250,Terra Media,,unknown,Ecuador,,
51222,terra[plana] Records,,active,United States,,
60515,Terraformer,,active,Slovenia,,
47813,Terrain Vague Records,"Crust Punk, Hardcore, Grindcore, Black Metal, Death Metal",active,France,,
40536,Terranean Recordings,,active,Finland,,
24088,Terranis Productions,"Black Metal, Death Metal, Thrash Metal",active,Hungary,,
61504,Terranova,,unknown,Bolivia,,
23916,Terrasound Records,"Death, thrash, metalcore",active,Austria,http://www.terrasound.at,
1360,Terratur Possessions,Black Metal,active,Norway,http://www.terraturpossessions.com/,Yes
44694,Terraza Records,,active,Mexico,,
23281,Terre Creuse,,unknown,,,
46537,Terremoto Discoz,,unknown,United States,,
55296,Terresommerse,,unknown,,,
61427,Terreurs Nocturnes Production,Black Metal,active,Canada,,
60192,Terreurs Nocturnes Productions,,active,Canada,,
49595,Terrible Mutilation Records,"Goregrind, Grindcore, Gorenoise, Death Metal",active,Australia,,
54327,Territory Production,,unknown,Thailand,,
31672,TeRRoR,"Noise, Power Electronics, Ambient",active,Lithuania,http://www.terror.lt,
59432,Terror Black Cult,,active,Poland,,
1127,Terror Blast Production,Death / Thrash / Black Metal,closed,North Macedonia,https://web.archive.org/web/20160322211754/http://www.terrorblast.tk/,
63133,Terror Born Records,,active,United States,https://www.facebook.com/Terrorborn666,
31376,Terror Corner Records,,active,,,
23687,Terror Cult Productions,Black Metal,closed,Poland,,
40788,Teratology Sound & Vision,,active,Germany,http://teratologysoundvision.bigcartel.com/products,
39834,Terror Division Productions,NSBM,unknown,Mexico,,
48179,Terror Execution Production,"Black/Thrash, Heavy/Speed",active,Hong Kong,,
1235,Terror from Hell Records,"Black, Death, Doom",active,Italy,http://www.tfhrecords.com,Yes
9455,Terror Fury,,closed,,,
42825,Terror Music,,active,Brazil,http://terrormusic.loja2.com.br/,Yes
31602,Terror Noturno,,active,Brazil,http://www.terrornoturnoprod.com,
4687,Terror Pictures & Records,,closed,Germany,,
1128,Terror Propaganda,Black Metal,closed,Poland,,
25209,Terror Records,Black Metal,active,Germany,http://www.terror-records.com/,Yes
61128,Terror Records,RAC,closed,Germany,https://terror-records.eshop.t-online.de/,
45056,Terror Rock Street Wear Shop,,active,Brazil,,
20307,Terror Threat,,closed,,,
51593,Terror Zone,,closed,,,
3134,Terroraiser Productions,"thrash, death",changed name,Ukraine,http://www.terroraiser.com/,
53923,Terrorblast Records,,active,Malaysia,,
43387,Terrorcorps,,active,International,,
690,Terrordrone,Black Metal,closed,Germany,,
9454,Termo,Progressive/Psychedelic Rock,active,Norway,http://www.termorecords.com,Yes
34540,Terroríficamente Muerto Producciones,"Heavy, Thrash, Death and Black Metal",active,Colombia,https://www.facebook.com/TerrorificamenteMuertoProd/timeline,Yes
52462,Terrorismo 666 Productions,,active,Brazil,,
20309,Terrorist,,closed,,,
57582,Terrorist Black Kult Production,,unknown,Unknown,,
42728,Terrorist Noise Kult Productions,Black Death War Metal,active,Brazil,http://terroristnoisekult.loja2.com.br,Yes
41343,Terrorized Productions,,closed,United States,,
34738,Terrorizer Magazine,"Doom, Death, Black, Power Metal",closed,United Kingdom,http://www.terrorizer.com/,Yes
24386,Terrorizer Records,,unknown,United States,,
63731,TerrorLittleMusic Records,,active,Mexico,,
43950,Terrormachine Propaganda,,closed,Poland,,
32006,Terrorsquid Records,,active,Netherlands,,
45738,Terrorstrikes records,,active,Mexico,,
2640,Terrorwolfe Productions,NS Black Metal,unknown,United States,http://www.terrorwolfe.com/,
28789,Terrorzone Records,,active,,,
9457,Terrötten Records,"Crust, Hardcore, Grindcore",active,Brazil,http://www.terrotten.com/,Yes
23283,Terrtrorn Records,,unknown,,,
20312,Terry Syrek,,closed,,,
38694,Tertius Oculus Perceptio,"Black Metal, Death Metal",active,Spain,,
20313,Terum,,closed,,,
56607,Terus Sick,,active,Indonesia,,
51078,Teschio Dischi,"Psychedelic, Stoner, Sludge, Doom",active,Italy,,
4688,Tessa Records,"Rock, Metal",closed,Belgium,,
44506,Terra Vox Records,"Experimental, Industrial, Noise",closed,Canada,,
9459,Test Subject Records,Grindcore,unknown,Australia,http://www.mysapce.com/731grind,Yes
39485,Test Your Metal Records,Metal,unknown,Canada,http://www.testyourmetalrecords.com,Yes
20314,Testa Rosa Records,,unknown,,,
44357,Testicular Records,"Death, Gore, Noise, Grind, Black Metal",active,Sweden,https://www.testicularrecords.se/,
38887,Testimony Records,"Death Metal, Doom Metal, Extreme Metal",active,Germany,https://www.facebook.com/testimonyrecords,Yes
45309,TESW,,active,United Kingdom,,
9460,Tetanus,,closed,Italy,,
56297,Tetedemort Records,"Punk, Hardcore, Metal",closed,France,,
62168,Teti'aroa Bathhouse,,active,United States,,
61661,Tetosterone Deficiency Records,,active,United States,,
58938,Tetra Records,,active,,,
20317,Tetragram,,unknown,,,
33796,Tetragrammaton,,unknown,Netherlands,,
2016,Tetragrammaton Records,"Rock, Funk, Soul, Comedy & Folk",closed,United States,,
35851,Tetraktys Media,,active,United States,,
9461,Tetratone Records,,closed,,,
52920,Teufelmantus Records,,active,Colombia,,
56673,Teufelsbürgen Rekords,,active,,,
57517,TeufelsZeug Records,"Black Metal, Death Metal",active,Germany,https://www.teufelszeug-records.com/,Yes
20318,Teuton,,closed,,,
890,Teutonic Existence Records,Death Metal,closed,Netherlands,,
53545,Teutonic Fury Records,Black Metal,active,United States,https://tfrrecords.bigcartel.com/,
691,Teutonic Satan,"Black Metal, NSBM",unknown,United States,https://web.archive.org/web/20210616210254/http://teutonicsatan.com/,
57534,Tewa Music,Various,unknown,Denmark,https://tewa.dk,
20320,Texas Death Syndicate,,active,United States,http://texasmetalsyndicate.bandcamp.com/,
53838,Texas Is Funny Records,,active,United States,http://www.texasisfunny.com/,
42346,Texas Music Syndicate,,changed name,United States,,
20322,Teyer's Inc.,,unknown,,,
9463,TF,,closed,,,
64617,TFHM Productions,"Death Metal, Melodic Death Metal",active,Malaysia,https://www.facebook.com/p/TFHM-Productions-100067801312285/?_rdr,
20323,TFN,,closed,,,
9465,TFO Sweden,,unknown,,,
54547,TFU Prods,,closed,France,,
43413,TGF Records,,closed,Germany,,
41208,TGK Records,,closed,,,
3135,Terrorghoul Productions,"Death Metal, Black Metal",active,Austria,http://dthcltrtl.host-ed.me/tg/,
62497,Thabbac Records,,unknown,Japan,,
20327,Thagnau,,closed,,,
62638,Thalamos,,unknown,Greece,,
59256,Thames Original,,closed,United Arab Emirates,,
3760,Thames Talent,,closed,United Kingdom,,
29419,Thamus Records,,active,Denmark,,
30525,Thanatology Productions,,active,China,http://site.douban.com/Thanatology/,
20329,Thanatomania,,unknown,,,
31215,Thanatopsis Records,Death Metal,active,China,http://site.douban.com/Thanatopsis/,
51172,Thanatoskult,"Black Metal, Doom Metal",active,Germany,http://www.thanatoskult.de/,Yes
20330,Thang Long Audio Visual,Various,active,Vietnam,http://www.thanglongav.vn/,
60447,Thank You for Farting in My Sauna Recordings,,unknown,Finland,,
58528,Thankless,,unknown,Canada,https://thanklessrecords.tumblr.com/,
20332,Thape,,unknown,,,
4689,That's Heavy,,unknown,,,
32810,THC + DIY Records,"Hardcore, Grindcore, Noisecore",active,Austria,http://thcanddiy.blogspot.com/,
31802,THC Music Inc.,,active,United States,,
61516,THC Studio,,active,Chile,,
61871,TGS Records,,closed,United States,,
39581,The 3rd Inferno,,active,Unknown,http://the3rdinferno.blogspot.com/,
40362,The 3rd Inferno,,active,United States,,
37112,The 521 Group,,active,United States,,
24084,The A Label,,unknown,Germany,,
969,The Ajna Offensive,"Black Metal, Experimental, Neofolk",active,United States,http://www.theajnaoffensive.com/,Yes
47275,The Akashic Records,,active,United States,http://theakashicrecords.bigcartel.com/,Yes
48176,The Alchemy Lab Records,,active,United States,http://www.thealchemylabrecords.com/,
24515,The Alien Patrol,,unknown,,,
27461,The Angle Obscure,,active,United States,,
46406,The Angry Samoan,,unknown,United States,,
38225,The Anti Acoustic League,"(Hardcore) Punk, Crossover",active,United Kingdom,http://www.sickonthebus.com/AAL.htm,Yes
24503,The AOS,,unknown,,,
37768,The Apollyon Entertainment Group,"Black Metal, Death Metal",active,United States,http://www.theapollyongroup.com/,
41309,The Arcade Records,,active,,,
35077,The Arcane Tapes,Doom Metal,active,Romania,,
63061,The Archivist,,active,United States,https://thearchivistlabel.bandcamp.com/,Yes
55811,Test Records,,active,Mexico,,
37407,The Art of Dreaming Records,,active,,,
24521,The Art Records,,active,Mexico,http://theartrecords.net,
10562,The Artisan Era,"Technical Death Metal, Progressive Death Metal",active,United States,http://www.theartisanera.com/,Yes
60694,The Ashton Velvet Rock Club Recording Company,,active,United States,http://avrcrc.blogspot.com,
37258,The Asian Alliance,Metal,closed,Japan,,
50338,The Attack of the Degoulinous Lombricus Records,,active,France,,
6655,The Audacious Art Experiment,,active,United Kingdom,http://www.theaudaciousartexperiment.com/,
10715,The Awthum Empire,,closed,United States,https://myspace.com/awthum,
47206,The Barn Production,,active,Czechia,http://www.thebarn.cz/,
24312,The Basement Cult,Black Metal,unknown,United States,,
46674,The Bearded Dragon Productions,Christian metal,active,United States,https://thebeardeddragon1.bandcamp.com/releases,Yes
42833,The Bedroom Collective,,closed,United States,,
36231,The Bird Studio,,active,United States,,
32492,The Bird's Robe Collective,"Indie, Post, Experimental, Progressive",active,Australia,http://www.birdsrobe.com/,Yes
24248,The Black 666 Production,Black Metal,changed name,"Korea, South",,
24226,The Black Desert Inn,,unknown,,,
29682,The Black Hand,,unknown,United Kingdom,,
48797,The Black Hand,,unknown,Brazil,,
23282,Terrorthrone Records,,unknown,United States,https://myspace.com/terrorthronerecords,
48645,The Art Of Dark Science,,active,United States,,
55611,THC-Kombinat,,unknown,United Kingdom,https://www.facebook.com/groups/1538270166353597,
51284,Terror Division Production,,unknown,,,
55678,The Black Hordes,Black Metal,active,Colombia,https://www.facebook.com/The-Black-Hordes-Rec-109456644812617,
56305,The Black House Records,,active,Brazil,,
53951,The Black Legion Production Ph,"Thrash, Death, Black Metal",active,Philippines,https://www.facebook.com/theblacklegion696,Yes
60682,The Black Library,,active,Italy,,
41596,The Black Plague,"Black Metal, Death Metal, Doom Metal",unknown,Spain,,
52702,The Black Records,Black/Death/Doom Metal,active,Brazil,https://theblackrecords.com.br/,Yes
49517,The Black Vomit,,unknown,Brazil,,
64422,The Black Wolf's Death Prods,,active,Argentina,,
32286,The Black Wreath,Northern Territory metal acts,active,Australia,http://theblackwreath.com/,Yes
24475,The Blackmail Recording Company,,closed,,,
63278,The Blasphemous Dixie Records,,active,United States,,
55085,The Blood Offering,,active,United States,http://bloodofferings.limitedrun.com/,
29353,The Bloody Dirty Sanchez Records,,closed,Spain,,
51432,The Borderline Music,,active,Spain,https://www.theborderlinemusic.com/,
27847,The Box Records,,unknown,,,
59358,The Brain Studios,,active,Australia,,
56512,The Braves Records,"Punk, Rock, Metal",active,Spain,,
52204,The Brick Hit House,,active,United States,,
24307,The Burn,,unknown,,,
43995,The Butcher Shed Records,Doom/Sludge Metal,active,United States,,
50346,The Butcher Shop,"Goregrind, Cybergrind, Black Metal, Noise",active,United States,http://thebutchershop.bandcamp.com/,
59343,The CD Label,,closed,United Kingdom,,
58352,"The Century Family, Inc.",,active,United States,,
55333,The Chalice Prod,Black Metal,active,Portugal,http://www.thechaliceprod.com/,Yes
47745,The Chapel Records,,active,United States,,
31384,The Charming Project,,active,France,,
56279,The Charon Collective,"Hardcore, Metal, Punk",active,United States,https://www.flowcode.com/page/thecharoncollective,Yes
45233,The Child with No Name,,active,Poland,,
58928,The Chinaskian Conspiracy,,active,Germany,,
31141,The Church of the Anus Cult Productions,,closed,United States,,
707,The Church Within Records,"Doom, Stoner, Sludge",closed,Germany,http://www.doom-dealer.com/,Yes
24583,The Blast,,unknown,,,
53106,The Circle Music,,active,Greece,https://thecirclemusic.gr/,Yes
50206,The Clandestine Coven,,active,Finland,https://theclandestinecoven.blogspot.com,Yes
49753,The Clap,,active,United Kingdom,https://theclap.bandcamp.com/,Yes
23782,The Coffins Slave,"Black, Death, Thrash, Heavy, Doom",closed,Australia,http://www.thecoffinsslave.com/,
51281,The Coming Strife Records,"Metalcore, Hardcore, Death Metal",active,United Kingdom,https://thecomingstrife.com/,Yes
23743,The Communion Label,,unknown,United States,,
43380,The Company,"Stoner, Psychedelic",active,United States,https://www.thecompanykc.com/,Yes
54109,The Complaint Register,,active,Cuba,,
33398,The Compound,,active,United States,http://www.earsplitdistro.com/,Yes
50400,The Control Group,,active,United States,http://controlgroupco.com,Yes
49319,The Corner Company,,unknown,Netherlands,,
53654,The Cornfield Collection,Pornogrind/Cybergrind,active,United States,,
43045,The Cosmic Pillars,Black Metal,active,Germany,,
53469,The Cottage Records,"Punk, Hardcore, Indie Rock",closed,United States,,
26245,The Crew Presents,,active,,,
42164,The Crossing,,active,United States,https://www.facebook.com/thecrossingzine,
46755,The Circle Game,,unknown,United States,,
46053,The Crowd Went Crazy Records,,active,Poland,,
50380,The Crows Nest,"Metal, Punk",active,United States,https://thecrowsnestsp.bandcamp.com,
48297,The Crusher Prod.,,active,Chile,,
23642,The Crypt,"Black, Death, Thrash Metal",active,United States,https://darksymphonies.com/,Yes
60244,The Cult of Destiny Records,,active,Norway,,
64095,The Cursed Order,,active,Finland,,
42729,The Dagger Klan,,active,Indonesia,,
63121,The Dark Room Productions,"Doom Metal, Dark Ambient",active,Mexico,,
44112,The Dark Thursday,,active,New Zealand,https://archive.org/details/@thedarkthursday,
12349,The Dark Universe Records,,unknown,Japan,,
55723,The Crow's Nest,,active,United States,,
33286,The Desolation Serpent Records,,active,Argentina,,
24416,The Destroyer Productions,,unknown,Israel,,
26001,The Devil in Disguise,,unknown,,,
44015,The Devil Knows You're Dead Records,,active,United Kingdom,,
52692,The Devil's Elixirs,"Black Metal, Ambient",active,Ukraine,https://the-devils-elixirs.com/,
49512,The Devil's Emissary,,active,Germany,,
37126,The Devil's Own Music,,active,Japan,http://www.devils-own.jp,
35177,The Devil's Own Records,,closed,Australia,,
24510,The Devils Ground Productions,,active,Germany,,
24842,The Dice Records,,active,Poland,,
62723,The Digging Squid,,active,France,,
24154,The Digital Dawn,,active,United States,,
54170,The Digital Record,,active,"Korea, South",,
64663,The Dirty Dogs Production,,unknown,Malaysia,,
36299,The Doc's Dungeons,"Heavy Metal, Doom Metal, Thrash Metal, D-Beat",active,Austria,https://www.facebook.com/thedocsdungeons/,Yes
56069,The Doom Room,,active,United States,,
23763,The Dread Lair,"Black Metal, Death Metal",active,United States,https://www.facebook.com/thedreadlair2024,
57212,The Dregs Records,Stoner/Doom/Sludge,active,United States,https://thedregsrecords.bigcartel.com/,
32666,The Drum Channel,,active,United States,http://www.drumchannel.com/,Yes
24586,The Duck,,unknown,,,
53710,The Dwell Records,,active,Chile,,
40482,The Dwellers on the Threshold Records,,unknown,Italy,,
41705,The Dying Light,,closed,France,,
57865,The Eagle Stone Collective,,active,France,,
49596,The Echo Label Limited,,active,Germany,http://www.echo.co.uk,
56764,The Edge of Forever,,active,Germany,,
24462,The Electric Co.,,active,Netherlands,,
39529,The Electricity Recording Company,,active,Sweden,,
52952,The Elegy Ensemble,,active,United States,,
50101,The Elkhoury-Alzaim Recording Company,,unknown,,,
24430,The End of Existence,,unknown,United States,,
31785,The End of Humanity,,active,Australia,,
29844,The End of Time Records,"Black, Death, Doom Metal",active,Ireland,,
46559,The End Production,,closed,Russia,,
23502,The End Records,"Black, Doom, Thrash, Death, Power, Heavy",unknown,United States,,
54632,The End Times Recordings,,active,Sweden,https://theendtimes.bigcartel.com,
60462,The Ensemble of Black Magic by Doulos,,active,Unknown,,
34988,The Esoteric Order,,unknown,Canada,,
50787,The Essence,,active,United Kingdom,,
26594,The Eulogy of God,,closed,,,
52839,The Evergreen Spires,,unknown,Unknown,,
26402,The Evil Manifest Productions,Black Metal,closed,Brazil,,
49716,The Evil Music,,active,Brazil,,
27275,The Evil Production,"Black Metal, Symphonic Black Metal",active,Indonesia,,
37221,The Evil That M Do Records,,active,,,
24108,The Execution Kollective,,active,,,
24497,The Exor Productions,,unknown,Italy,,
7515,The Exploited Record Company,,closed,,,
47196,The Explorer Records,"Stoner Rock, Stoner/Doom Metal, Sludge Metal, Heavy Psych, Acid 70's, Hard Rock, Hard Blues, Old School Metal",active,Italy,,
24421,The Eye Music,,unknown,Indonesia,,
52224,The Eye Production,,active,Indonesia,,
63607,The Eye Productions,,active,Indonesia,,
59400,The Fallout Entertainment Group,"Rock, Metal",closed,United States,,
54045,The farm studios,,active,Canada,http://thefarmstudios.com,
45602,The Fear and the Void Recordings,"Black, Doom, Death, Grind, Sludge",active,United States,https://www.fearandthevoid.com/,Yes
47469,The Feral Planet,,active,United States,http://theferalplanet.limitedrun.com/,Yes
62732,The Final Return Records,,active,United States,https://thefinalreturnrecords.bigcartel.com/,Yes
27919,The Final Slaughter Records,,active,,,
60581,The Final Victory Records,,active,Brazil,,
2836,The Finest Noise,,unknown,Germany,http://www.finestnoise.de/,
25308,The Fish Factory,,active,Spain,http://www.thefishfactory.es/,Yes
55415,The Flame of Lvcifer Recs,NSBM,active,Mexico,,
24263,The Flaming Arts Productions,,unknown,Belarus,,
24486,The Flawless Team,,unknown,,,
2138,The Flenser,"Black Metal, Doom Metal, Experimental, Post-Punk/Hardcore",active,United States,http://theflenser.com/,Yes
59779,The Flock,,active,United States,,
24166,The Flood Records,Death Metal,unknown,Italy,,
24290,The Force Records,"Black Metal, Death Metal, Thrash Metal",closed,Chile,,
46257,The Dropa Collective,,active,United Kingdom,,
54107,The Forest at Night,,active,United States,,
54650,The Forge,,active,United States,,
51971,The Forge Records,Various,active,Mexico,,
24999,The Fossil Dungeon,"Metal, Ambient, Gothic, Darkwave",active,United States,http://www.fossildungeon.com/,Yes
59661,The Foul Swamp Productions,,active,Bolivia,,
30029,The Four Horseman Records,,active,Malaysia,,
60003,The Fuel Music,,active,United States,http://www.thefuelmusic.com,
2460,The Funeral Agency,Black Metal,closed,United States,,
47379,The Funts Produções,"Thrash Metal, Crossover",active,Brazil,,
60017,The Gabriel Media Group,,active,Poland,https://www.bartgabriel.com,
58578,The Garage Music Records,,active,Colombia,,
24533,The Garden,,unknown,,,
64539,The Garrote,,active,United States,https://www.thegarrote.com/,Yes
60956,The Gate Records,,active,United States,,
27878,The Gateway Productions,,active,United States,,
31081,The Gathering of Funeral Gods,,closed,Poland,,
36248,The Gehinnon Front,,unknown,Australia,,
56445,The Geryoneis,,active,United States,,
33778,The Ghost Is Clear Records,"Emo, Skramz",active,United States,https://www.facebook.com/TGICRECS,Yes
54601,The Gnomes Prowl the Woods,,unknown,,,
30667,The Essence Records,,active,Bolivia,,
42025,The Goatmancer Records,Black / Death / Gothic Doom,active,Italy,https://www.thegoatmancer.com/,
58524,The Godfather Productions,"Death Metal, Thrash, Grind, etc.",active,Chile,,
61950,The Godfatherecords,,changed name,Italy,,
39493,The Government Knows Records,"Doom Metal, Stoner Metal, Psychedelic, Experimental",active,United States,http://thegovernmentknows.blogspot.com/,
31126,The Great Barrier Records,Bongripper,active,United States,,
29598,The Great Big,,active,,,
62210,The Great God Pan Records,,active,Ukraine,,
48464,The Green Man,,active,United Kingdom,https://www.facebook.com/thegreenmanlabel/,Yes
40024,The Grey Area,,active,United Kingdom,,
42843,The Grind Records,,active,Brazil,,
23920,The Grind-House Records,,unknown,United States,http://www.thegrind-houserecords.com/,
38924,The Grotesque Distro,"Death Metal, Black Metal, Thrash Metal, Grindcore",active,Brazil,https://www.facebook.com/TheGrotesqueDistro,
48206,The Hanged Traitors,,active,Russia,https://vk.com/thehangedtraitors,
7813,The Harry May Record Company,,closed,United Kingdom,,
55862,The Haul of Horror,,active,United States,https://www.haulofhorror.com/,Yes
24423,The Heaven Sound,,unknown,,,
48099,The Hell Command,,active,United States,https://thehellcommand.com/,Yes
51817,The Hermetic Order of Ytene,"Black Metal, Atmospheric Black Metal, Dark Ambient",active,France,,
46322,The Hidden Art,,active,Germany,https://www.facebook.com/proextremeart/,Yes
55878,The Force Records,,active,Peru,,
49804,The Hills Are Dead Records,"Grindcore, Noise, Crust Punk",active,Portugal,http://thadr.webs.com/,
23523,The Hole Productions,"Grind, Gore, Death, Crust, Doom, Sludge",active,Brazil,http://myspace.com/theholeprods,
25836,The Hollywood Rx Records,"Melodic Metal, Rock, Alternative",active,United States,http://www.hrxrecords.com,Yes
57058,The Homora River,"Ambient, Neoclassical, Gothic Doom/Black/Death Metal",closed,Poland,,
60821,The Hood Took Us Under,,active,Finland,,
43288,The Horde of Nebulah Records,"Metal, Rock & Roll, Raw Punk, Chaos Dbeat",active,Peru,https://txhxoxnxrecords.bandcamp.com/,Yes
25198,The Horde Productions,,active,Colombia,,
61124,The Horns of Armageddon Records,,active,Italy,,
40726,The Horror Dimension,"Black Metal, Death Metal",active,Spain,http://www.thehorrordimension.es,Yes
64121,The House of His Own Madness,,active,United States,,
42148,The House of What You See,,active,Slovakia,,
24350,The House That Doom Built,,unknown,,,
23725,The Howl,Black Metal,active,Russia,http://assault-crew.net,
38496,The Hyper Kaos Elite,,unknown,United States,http://hyperkaoselite.blogspot.mx/?m=0,
36346,The Iguana Project,,unknown,United Kingdom,,
40278,The ILS Group,,active,Canada,,
5510,The Infernal Thrashing,,unknown,United States,,
3499,The Innervenus Music Collective,,active,United States,http://www.innervenus.org/,Yes
55928,The Iron Riff Producciones,,active,Paraguay,,
48223,The Hierophant,,active,Spain,,
26747,The Jenggala Production,Black Metal,changed name,Indonesia,http://thejenggala.comze.com/,
52026,The Junction,,active,Germany,https://www.facebook.com/thejunctionnet/,
502,The Kether Crown Production,Black Metal,changed name,Russia,,
22585,The Klaan,,unknown,,,
42574,The Knife ‎,,unknown,Chile,,
44118,The Lab Records,,active,Greece,,
62810,The Janitor's Closet,,active,United States,,
63082,The Desolate One Productions,,unknown,,,
55409,The Fabulous Itch Cassette Co.,Hip Hop/Rap,active,Canada,https://thefabulousitchcassetteco.bandcamp.com,
25548,The Goat Massacre Prod,Black/Death Metal,active,Brazil,,
54426,The Label Group,,active,United States,,
4312,The Lair,,changed name,United Kingdom,,
35775,The Lament Congregation,"Dark Ambient, Noise, Doom, Black Metal",closed,Spain,,
54897,The Larb,"Noise, Hardcore Punk, Grindcore, Extreme Metal",active,United States,http://www.thelarb.com/,Yes
24115,The Laser's Edge,Progressive Rock/Metal,active,United States,http://www.lasercd.com/,Yes
50930,The Last Demons Records,,active,Peru,,
1449,The Last Shivering Planet Company,"Black Metal, Death Metal",closed,Belgium,,
34058,The Last Step Distro,Black Metal,active,Italy,,
24479,The Last Word,,unknown,,,
31282,The Leaders Records,"Rock, Metal",active,Greece,http://www.theleaders.eu/,Yes
41468,The Leaders Records Japan,"Rock, Metal",closed,Japan,,
24159,The Legacy of Pagan Future,,unknown,,,
